Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,2,19,agent0,2,1,0,east,ExploringNormLearningAgent0,4,1,0,west
0,2,20,agent0,2,1,0,south,ExploringNormLearningAgent0,4,1,0,west
0,2,21,agent0,2,0,0,north,ExploringNormLearningAgent0,3,1,0,west
0,2,22,agent0,2,0,0,north,ExploringNormLearningAgent0,3,1,0,west
0,2,23,agent0,2,0,0,north,ExploringNormLearningAgent0,3,1,0,west
0,2,24,agent0,2,0,0,north,ExploringNormLearningAgent0,3,1,0,west
0,2,25,agent0,2,0,0,north,ExploringNormLearningAgent0,3,1,0,west
0,2,26,agent0,2,0,0,north,ExploringNormLearningAgent0,3,1,0,west
0,2,27,agent0,2,0,0,north,ExploringNormLearningAgent0,3,1,0,west
0,2,28,agent0,2,0,0,north,ExploringNormLearningAgent0,3,1,0,west
0,2,29,agent0,2,0,0,north,ExploringNormLearningAgent0,3,1,0,west
0,2,30,agent0,2,0,0,null,ExploringNormLearningAgent0,3,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,3,0,agent0,0,1,0,east,ExploringNormLearningAgent0,4,1,0,noop
0,3,1,agent0,1,1,0,east,ExploringNormLearningAgent0,4,1,0,east
0,3,2,agent0,2,1,0,east,ExploringNormLearningAgent0,4,1,0,west
0,3,3,agent0,2,1,0,east,ExploringNormLearningAgent0,4,1,0,west
0,3,4,agent0,2,1,0,east,ExploringNormLearningAgent0,4,1,0,west
0,3,5,agent0,2,1,0,east,ExploringNormLearningAgent0,4,1,0,west
0,3,6,agent0,2,1,0,east,ExploringNormLearningAgent0,4,1,0,west
0,3,7,agent0,2,1,0,east,ExploringNormLearningAgent0,4,1,0,west
0,3,8,agent0,2,1,0,east,ExploringNormLearningAgent0,4,1,0,west
0,3,9,agent0,2,1,0,east,ExploringNormLearningAgent0,4,1,0,west
0,3,10,agent0,2,1,0,east,ExploringNormLearningAgent0,4,1,0,west
0,3,11,agent0,2,1,0,east,ExploringNormLearningAgent0,4,1,0,west
0,3,12,agent0,2,1,0,east,ExploringNormLearningAgent0,4,1,0,west
0,3,13,agent0,2,1,0,east,ExploringNormLearningAgent0,4,1,0,west
0,3,14,agent0,2,1,0,east,ExploringNormLearningAgent0,4,1,0,west
0,3,15,agent0,2,1,0,north,ExploringNormLearningAgent0,4,1,0,west
0,3,16,agent0,2,2,0,south,ExploringNormLearningAgent0,3,1,0,west
0,3,17,agent0,2,2,0,south,ExploringNormLearningAgent0,3,1,0,west
0,3,18,agent0,2,2,0,east,ExploringNormLearningAgent0,3,1,0,west
0,3,19,agent0,3,2,0,east,ExploringNormLearningAgent0,2,1,0,west
0,3,20,agent0,4,2,0,south,ExploringNormLearningAgent0,1,1,0,west
0,3,21,agent0,4,1,0,null,ExploringNormLearningAgent0,0,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,4,0,agent0,0,1,0,east,ExploringNormLearningAgent0,4,1,0,north
0,4,1,agent0,1,1,0,east,ExploringNormLearningAgent0,4,2,0,west
0,4,2,agent0,2,1,0,east,ExploringNormLearningAgent0,3,2,0,west
0,4,3,agent0,3,1,0,east,ExploringNormLearningAgent0,2,2,0,west
0,4,4,agent0,4,1,0,null,ExploringNormLearningAgent0,1,2,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,5,0,agent0,0,1,0,east,ExploringNormLearningAgent0,4,1,0,north
0,5,1,agent0,1,1,0,east,ExploringNormLearningAgent0,4,2,0,west
0,5,2,agent0,2,1,0,east,ExploringNormLearningAgent0,3,2,0,west
0,5,3,agent0,3,1,0,east,ExploringNormLearningAgent0,2,2,0,west
0,5,4,agent0,4,1,0,null,ExploringNormLearningAgent0,1,2,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,6,0,agent0,0,1,0,east,ExploringNormLearningAgent0,4,1,0,east
0,6,1,agent0,1,1,0,east,ExploringNormLearningAgent0,4,1,0,east
0,6,2,agent0,2,1,0,east,ExploringNormLearningAgent0,4,1,0,west
0,6,3,agent0,2,1,0,east,ExploringNormLearningAgent0,4,1,0,north
0,6,4,agent0,3,1,0,east,ExploringNormLearningAgent0,4,2,0,west
0,6,5,agent0,4,1,0,null,ExploringNormLearningAgent0,3,2,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,7,0,agent0,0,1,0,south,ExploringNormLearningAgent0,4,1,0,north
0,7,1,agent0,0,0,0,east,ExploringNormLearningAgent0,4,2,0,west
0,7,2,agent0,1,0,0,east,ExploringNormLearningAgent0,3,2,0,west
0,7,3,agent0,2,0,0,east,ExploringNormLearningAgent0,2,2,0,west
0,7,4,agent0,3,0,0,east,ExploringNormLearningAgent0,1,2,0,west
0,7,5,agent0,4,0,0,east,ExploringNormLearningAgent0,0,2,0,south
0,7,6,agent0,4,0,0,null,ExploringNormLearningAgent0,0,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,8,0,agent0,0,1,0,east,ExploringNormLearningAgent0,4,1,0,east
0,8,1,agent0,1,1,0,south,ExploringNormLearningAgent0,4,1,0,noop
0,8,2,agent0,1,0,0,east,ExploringNormLearningAgent0,4,1,0,west
0,8,3,agent0,2,0,0,east,ExploringNormLearningAgent0,3,1,0,west
0,8,4,agent0,3,0,0,east,ExploringNormLearningAgent0,2,1,0,west
0,8,5,agent0,4,0,0,north,ExploringNormLearningAgent0,1,1,0,north
0,8,6,agent0,4,1,0,null,ExploringNormLearningAgent0,1,2,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,9,0,agent0,0,1,0,south,ExploringNormLearningAgent0,4,1,0,east
0,9,1,agent0,0,0,0,east,ExploringNormLearningAgent0,4,1,0,west
0,9,2,agent0,1,0,0,east,ExploringNormLearningAgent0,3,1,0,west
0,9,3,agent0,2,0,0,east,ExploringNormLearningAgent0,2,1,0,west
0,9,4,agent0,3,0,0,east,ExploringNormLearningAgent0,1,1,0,noop
0,9,5,agent0,4,0,0,north,ExploringNormLearningAgent0,1,1,0,west
0,9,6,agent0,4,1,0,null,ExploringNormLearningAgent0,0,1,0,null
