Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,5,2,agent0,2,1,0,south,ExploringNormLearningAgent0,4,1,0,west
0,5,3,agent0,2,0,0,east,ExploringNormLearningAgent0,3,1,0,west
0,5,4,agent0,3,0,0,east,ExploringNormLearningAgent0,2,1,0,west
0,5,5,agent0,4,0,0,north,ExploringNormLearningAgent0,1,1,0,noop
0,5,6,agent0,4,1,0,null,ExploringNormLearningAgent0,1,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,6,0,agent0,0,1,0,north,ExploringNormLearningAgent0,4,1,0,south
0,6,1,agent0,0,2,0,east,ExploringNormLearningAgent0,4,0,0,north
0,6,2,agent0,1,2,0,east,ExploringNormLearningAgent0,4,1,0,west
0,6,3,agent0,2,2,0,east,ExploringNormLearningAgent0,3,1,0,west
0,6,4,agent0,3,2,0,east,ExploringNormLearningAgent0,2,1,0,west
0,6,5,agent0,4,2,0,south,ExploringNormLearningAgent0,1,1,0,noop
0,6,6,agent0,4,1,0,null,ExploringNormLearningAgent0,1,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,7,0,agent0,0,1,0,east,ExploringNormLearningAgent0,4,1,0,south
0,7,1,agent0,1,1,0,east,ExploringNormLearningAgent0,4,0,0,north
0,7,2,agent0,2,1,0,south,ExploringNormLearningAgent0,4,1,0,west
0,7,3,agent0,2,0,0,east,ExploringNormLearningAgent0,3,1,0,west
0,7,4,agent0,3,0,0,north,ExploringNormLearningAgent0,2,1,0,west
0,7,5,agent0,3,1,0,north,ExploringNormLearningAgent0,1,1,0,west
0,7,6,agent0,3,2,0,null,ExploringNormLearningAgent0,0,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,8,0,agent0,0,1,0,east,ExploringNormLearningAgent0,4,1,0,south
0,8,1,agent0,1,1,0,east,ExploringNormLearningAgent0,4,0,0,north
0,8,2,agent0,2,1,0,south,ExploringNormLearningAgent0,4,1,0,west
0,8,3,agent0,2,0,0,east,ExploringNormLearningAgent0,3,1,0,west
0,8,4,agent0,3,0,0,east,ExploringNormLearningAgent0,2,1,0,west
0,8,5,agent0,4,0,0,north,ExploringNormLearningAgent0,1,1,0,noop
0,8,6,agent0,4,1,0,null,ExploringNormLearningAgent0,1,1,0,null
