0,5,4,agent0,3,2,0,east,ForeverNormLearningAgent0,2,1,0,west
0,5,5,agent0,4,2,0,south,ForeverNormLearningAgent0,1,1,0,west
0,5,6,agent0,4,1,0,null,ForeverNormLearningAgent0,0,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,6,0,agent0,0,1,0,north,ForeverNormLearningAgent0,4,1,0,north
0,6,1,agent0,0,2,0,east,ForeverNormLearningAgent0,4,2,0,west
0,6,2,agent0,1,2,0,east,ForeverNormLearningAgent0,3,2,0,south
0,6,3,agent0,2,2,0,east,ForeverNormLearningAgent0,3,1,0,west
0,6,4,agent0,3,2,0,east,ForeverNormLearningAgent0,2,1,0,west
0,6,5,agent0,4,2,0,south,ForeverNormLearningAgent0,1,1,0,west
0,6,6,agent0,4,1,0,null,ForeverNormLearningAgent0,0,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,7,0,agent0,0,1,0,north,ForeverNormLearningAgent0,4,1,0,north
0,7,1,agent0,0,2,0,east,ForeverNormLearningAgent0,4,2,0,west
0,7,2,agent0,1,2,0,east,ForeverNormLearningAgent0,3,2,0,south
0,7,3,agent0,2,2,0,east,ForeverNormLearningAgent0,3,1,0,west
0,7,4,agent0,3,2,0,east,ForeverNormLearningAgent0,2,1,0,west
0,7,5,agent0,4,2,0,south,ForeverNormLearningAgent0,1,1,0,west
0,7,6,agent0,4,1,0,null,ForeverNormLearningAgent0,0,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,8,0,agent0,0,1,0,north,ForeverNormLearningAgent0,4,1,0,north
0,8,1,agent0,0,2,0,east,ForeverNormLearningAgent0,4,2,0,west
0,8,2,agent0,1,2,0,east,ForeverNormLearningAgent0,3,2,0,south
0,8,3,agent0,2,2,0,east,ForeverNormLearningAgent0,3,1,0,west
0,8,4,agent0,3,2,0,east,ForeverNormLearningAgent0,2,1,0,west
0,8,5,agent0,4,2,0,south,ForeverNormLearningAgent0,1,1,0,west
0,8,6,agent0,4,1,0,null,ForeverNormLearningAgent0,0,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,9,0,agent0,0,1,0,north,ForeverNormLearningAgent0,4,1,0,north
0,9,1,agent0,0,2,0,east,ForeverNormLearningAgent0,4,2,0,west
0,9,2,agent0,1,2,0,east,ForeverNormLearningAgent0,3,2,0,south
0,9,3,agent0,2,2,0,east,ForeverNormLearningAgent0,3,1,0,west
0,9,4,agent0,3,2,0,east,ForeverNormLearningAgent0,2,1,0,west
0,9,5,agent0,4,2,0,south,ForeverNormLearningAgent0,1,1,0,west
0,9,6,agent0,4,1,0,null,ForeverNormLearningAgent0,0,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,10,0,agent0,0,1,0,north,ForeverNormLearningAgent0,4,1,0,north
0,10,1,agent0,0,2,0,east,ForeverNormLearningAgent0,4,2,0,west
0,10,2,agent0,1,2,0,east,ForeverNormLearningAgent0,3,2,0,south
0,10,3,agent0,2,2,0,east,ForeverNormLearningAgent0,3,1,0,west
0,10,4,agent0,3,2,0,east,ForeverNormLearningAgent0,2,1,0,west
0,10,5,agent0,4,2,0,south,ForeverNormLearningAgent0,1,1,0,west
0,10,6,agent0,4,1,0,null,ForeverNormLearningAgent0,0,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,11,0,agent0,0,1,0,north,ForeverNormLearningAgent0,4,1,0,north
0,11,1,agent0,0,2,0,east,ForeverNormLearningAgent0,4,2,0,west
0,11,2,agent0,1,2,0,east,ForeverNormLearningAgent0,3,2,0,south
0,11,3,agent0,2,2,0,east,ForeverNormLearningAgent0,3,1,0,west
0,11,4,agent0,3,2,0,east,ForeverNormLearningAgent0,2,1,0,west
0,11,5,agent0,4,2,0,south,ForeverNormLearningAgent0,1,1,0,west
0,11,6,agent0,4,1,0,null,ForeverNormLearningAgent0,0,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,12,0,agent0,0,1,0,north,ForeverNormLearningAgent0,4,1,0,north
0,12,1,agent0,0,2,0,east,ForeverNormLearningAgent0,4,2,0,west
0,12,2,agent0,1,2,0,east,ForeverNormLearningAgent0,3,2,0,south
0,12,3,agent0,2,2,0,east,ForeverNormLearningAgent0,3,1,0,west
0,12,4,agent0,3,2,0,east,ForeverNormLearningAgent0,2,1,0,west
0,12,5,agent0,4,2,0,south,ForeverNormLearningAgent0,1,1,0,west
0,12,6,agent0,4,1,0,null,ForeverNormLearningAgent0,0,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,13,0,agent0,0,1,0,north,ForeverNormLearningAgent0,4,1,0,north
0,13,1,agent0,0,2,0,east,ForeverNormLearningAgent0,4,2,0,west
0,13,2,agent0,1,2,0,east,ForeverNormLearningAgent0,3,2,0,south
0,13,3,agent0,2,2,0,east,ForeverNormLearningAgent0,3,1,0,west
0,13,4,agent0,3,2,0,east,ForeverNormLearningAgent0,2,1,0,west
0,13,5,agent0,4,2,0,south,ForeverNormLearningAgent0,1,1,0,west
0,13,6,agent0,4,1,0,null,ForeverNormLearningAgent0,0,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,14,0,agent0,0,1,0,north,ForeverNormLearningAgent0,4,1,0,north
0,14,1,agent0,0,2,0,east,ForeverNormLearningAgent0,4,2,0,west
0,14,2,agent0,1,2,0,east,ForeverNormLearningAgent0,3,2,0,south
0,14,3,agent0,2,2,0,east,ForeverNormLearningAgent0,3,1,0,west
0,14,4,agent0,3,2,0,south,ForeverNormLearningAgent0,2,1,0,west
0,14,5,agent0,3,1,0,east,ForeverNormLearningAgent0,1,1,0,west
0,14,6,agent0,4,1,0,null,ForeverNormLearningAgent0,0,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,15,0,agent0,0,1,0,north,ForeverNormLearningAgent0,4,1,0,north
0,15,1,agent0,0,2,0,east,ForeverNormLearningAgent0,4,2,0,west
0,15,2,agent0,1,2,0,east,ForeverNormLearningAgent0,3,2,0,south
0,15,3,agent0,2,2,0,east,ForeverNormLearningAgent0,3,1,0,west
0,15,4,agent0,3,2,0,east,ForeverNormLearningAgent0,2,1,0,west
0,15,5,agent0,4,2,0,south,ForeverNormLearningAgent0,1,1,0,west
0,15,6,agent0,4,1,0,null,ForeverNormLearningAgent0,0,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,16,0,agent0,0,1,0,north,ForeverNormLearningAgent0,4,1,0,north
0,16,1,agent0,0,2,0,east,ForeverNormLearningAgent0,4,2,0,west
0,16,2,agent0,1,2,0,east,ForeverNormLearningAgent0,3,2,0,south
0,16,3,agent0,2,2,0,east,ForeverNormLearningAgent0,3,1,0,west
0,16,4,agent0,3,2,0,south,ForeverNormLearningAgent0,2,1,0,west
0,16,5,agent0,3,1,0,east,ForeverNormLearningAgent0,1,1,0,west
0,16,6,agent0,4,1,0,null,ForeverNormLearningAgent0,0,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,17,0,agent0,0,1,0,north,ForeverNormLearningAgent0,4,1,0,north
0,17,1,agent0,0,2,0,east,ForeverNormLearningAgent0,4,2,0,west
0,17,2,agent0,1,2,0,east,ForeverNormLearningAgent0,3,2,0,south
0,17,3,agent0,2,2,0,east,ForeverNormLearningAgent0,3,1,0,west
0,17,4,agent0,3,2,0,east,ForeverNormLearningAgent0,2,1,0,west
0,17,5,agent0,4,2,0,south,ForeverNormLearningAgent0,1,1,0,west
0,17,6,agent0,4,1,0,null,ForeverNormLearningAgent0,0,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,18,0,agent0,0,1,0,north,ForeverNormLearningAgent0,4,1,0,north
0,18,1,agent0,0,2,0,east,ForeverNormLearningAgent0,4,2,0,west
0,18,2,agent0,1,2,0,east,ForeverNormLearningAgent0,3,2,0,south
0,18,3,agent0,2,2,0,east,ForeverNormLearningAgent0,3,1,0,west
0,18,4,agent0,3,2,0,east,ForeverNormLearningAgent0,2,1,0,west
0,18,5,agent0,4,2,0,south,ForeverNormLearningAgent0,1,1,0,west
0,18,6,agent0,4,1,0,null,ForeverNormLearningAgent0,0,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,19,0,agent0,0,1,0,north,ForeverNormLearningAgent0,4,1,0,north
0,19,1,agent0,0,2,0,east,ForeverNormLearningAgent0,4,2,0,west
0,19,2,agent0,1,2,0,east,ForeverNormLearningAgent0,3,2,0,south
0,19,3,agent0,2,2,0,east,ForeverNormLearningAgent0,3,1,0,west
0,19,4,agent0,3,2,0,east,ForeverNormLearningAgent0,2,1,0,west
0,19,5,agent0,4,2,0,south,ForeverNormLearningAgent0,1,1,0,west
0,19,6,agent0,4,1,0,null,ForeverNormLearningAgent0,0,1,0,null
Match,Round,Turn,agent1,agent1_x,agent1_y,agent1_rt,agent1_action,agent2,agent2_x,agent2_y,agent2_rt,agent2_action
0,20,0,agent0,0,1,0,north,ForeverNormLearningAgent0,4,1,0,north
0,20,1,agent0,0,2,0,east,ForeverNormLearningAgent0,4,2,0,west
0,20,2,agent0,1,2,0,east,ForeverNormLearningAgent0,3,2,0,south
0,20,3,agent0,2,2,0,east,ForeverNormLearningAgent0,3,1,0,west
0,20,4,agent0,3,2,0,east,ForeverNormLearningAgent0,2,1,0,west
0,20,5,agent0,4,2,0,south,ForeverNormLearningAgent0,1,1,0,west
0,20,6,agent0,4,1,0,null,ForeverNormLearningAgent0,0,1,0,null
